Enzyme,Solvent,Concentration,Temperature,FU
ChrOYE1,MeOH,9,80,0.9795635804535898
ChrOYE1,MeOH,12,80,0.9882068591774161
ChrOYE1,MeOH,15,80,0.9966182180896702
ChrOYE1,MeOH,18,80,1.0091537013058207
ChrOYE1,MeOH,21,80,1.017808699057014
ChrOYE1,MeOH,24,80,1.0295381970519382
ChrOYE1,MeOH,27,80,1.029634966358666
ChrOYE1,MeOH,30,80,1.0421741371531992
ChrOYE1,MeOH,33,80,1.0330498653581583
TsOYE,MeOH,0,80,0.7924736668451328
TsOYE,MeOH,3,80,0.7935325033700905
TsOYE,MeOH,6,80,0.8177993076537015
TsOYE,MeOH,9,80,0.8351620053388218
TsOYE,MeOH,12,80,0.8656549836684303
TsOYE,MeOH,15,80,0.903319991788652
TsOYE,MeOH,18,80,0.945769096894674
TsOYE,MeOH,21,80,0.985697224928559
TsOYE,MeOH,24,80,0.9994297616251177
TsOYE,MeOH,27,80,1.0023661345026202
TsOYE,MeOH,30,80,1.023380244048577
TsOYE,MeOH,33,80,0.9955457869348187
OYE1,MeOH,0,80,0.9052024336160723
OYE1,MeOH,3,80,0.9242244938941542
OYE1,MeOH,6,80,0.9320622198884534
OYE1,MeOH,9,80,0.9397575098713453
OYE1,MeOH,12,80,0.9461939806088674
OYE1,MeOH,15,80,0.9443821700920471
OYE1,MeOH,18,80,0.9614077367916036
OYE1,MeOH,21,80,0.9652848684559872
OYE1,MeOH,24,80,0.9788913152212168
OYE1,MeOH,27,80,0.9989962404887187
OYE1,MeOH,30,80,1.0012524000528713
OYE1,MeOH,33,80,0.9188365094204816
NCR,MeOH,0,25,0.792326284551722
NCR,MeOH,0,25,0.7882941294729787
NCR,MeOH,3,25,0.7810588719785938
NCR,MeOH,3,25,0.7751376639807568
NCR,MeOH,6,25,0.779034891336529
NCR,MeOH,6,25,0.7838865752204545
NCR,MeOH,9,25,0.7874039624039564
NCR,MeOH,9,25,0.7871686386681602
NCR,MeOH,12,25,0.7776514307103364
NCR,MeOH,12,25,0.7722993185656002
NCR,MeOH,15,25,0.7910061595903832
NCR,MeOH,15,25,0.8169738337706768
NCR,MeOH,18,25,0.7550110892445636
NCR,MeOH,18,25,0.7543776760355287
NCR,MeOH,21,25,0.7819078176229908
NCR,MeOH,21,25,0.7821941993994933
NCR,MeOH,24,25,0.7585938021195079
NCR,MeOH,24,25,0.7625962090925957
NCR,MeOH,27,25,0.7637377427959924
NCR,MeOH,27,25,0.7622144733953236
NCR,MeOH,30,25,0.7678260932600557
NCR,MeOH,30,25,0.7688219159841434
NCR,MeOH,33,25,0.7690033851144529
NCR,MeOH,33,25,0.7822310932200969
PpXenB,MeOH,0,25,0.684657372334125
PpXenB,MeOH,0,25,0.6871161351092854
PpXenB,MeOH,3,25,0.6798331294423801
PpXenB,MeOH,3,25,0.6783473692425002
PpXenB,MeOH,6,25,0.6863940838553357
PpXenB,MeOH,6,25,0.6835930227793664
PpXenB,MeOH,9,25,0.6760851349057028
PpXenB,MeOH,9,25,0.6787630952635724
PpXenB,MeOH,12,25,0.6809710673064786
PpXenB,MeOH,12,25,0.6855535245902888
PpXenB,MeOH,15,25,0.6448768806910233
PpXenB,MeOH,15,25,0.6431012086049225
PpXenB,MeOH,18,25,0.6617238275857754
PpXenB,MeOH,18,25,0.6650111980832555
PpXenB,MeOH,21,25,0.6636898326083085
PpXenB,MeOH,21,25,0.6656303486319601
PpXenB,MeOH,24,25,0.7078112509121748
PpXenB,MeOH,24,25,0.6960407426313349
PpXenB,MeOH,27,25,0.7346543622630348
PpXenB,MeOH,27,25,0.7298757940452776
PpXenB,MeOH,30,25,0.7329906181467467
PpXenB,MeOH,30,25,0.731098599137996
NCR,MeOH,0,30,0.7928892654352918
NCR,MeOH,0,30,0.7900931667701581
NCR,MeOH,3,30,0.7814921438360942
NCR,MeOH,3,30,0.7756517782042471
NCR,MeOH,6,30,0.7794354677551928
NCR,MeOH,6,30,0.7849027026875893
NCR,MeOH,9,30,0.7873397873140914
NCR,MeOH,9,30,0.787435753780499
NCR,MeOH,12,30,0.7778231999694093
NCR,MeOH,12,30,0.7718513460492632
NCR,MeOH,15,30,0.7928880383109745
NCR,MeOH,15,30,0.8201829263655472
NCR,MeOH,18,30,0.7562807495592658
NCR,MeOH,18,30,0.7554120377204049
NCR,MeOH,21,30,0.7825317231599103
NCR,MeOH,21,30,0.7842768459394096
NCR,MeOH,24,30,0.7601766164617494
NCR,MeOH,24,30,0.7638755359153053
NCR,MeOH,27,30,0.7624648299258023
NCR,MeOH,27,30,0.7645372962765152
NCR,MeOH,30,30,0.7737402404186612
NCR,MeOH,30,30,0.7724197580293802
NCR,MeOH,33,30,0.7762063929398803
NCR,MeOH,33,30,0.7901325882987171
PpXenB,MeOH,0,30,0.6887581798644679
PpXenB,MeOH,0,30,0.6911094067856254
PpXenB,MeOH,3,30,0.683549829859277
PpXenB,MeOH,3,30,0.6811963124242094
PpXenB,MeOH,6,30,0.6900411599770008
PpXenB,MeOH,6,30,0.6880188687243614
PpXenB,MeOH,9,30,0.6805783766658487
PpXenB,MeOH,9,30,0.6838220366842107
PpXenB,MeOH,12,30,0.6869814091594787
PpXenB,MeOH,12,30,0.6911236599435558
PpXenB,MeOH,15,30,0.6526026389994486
PpXenB,MeOH,15,30,0.6504358859841887
PpXenB,MeOH,18,30,0.6721569834796902
PpXenB,MeOH,18,30,0.6759289129066149
PpXenB,MeOH,21,30,0.6755082755983498
PpXenB,MeOH,21,30,0.6772936227737433
PpXenB,MeOH,24,30,0.7188126789457321
PpXenB,MeOH,24,30,0.708788217403278
PpXenB,MeOH,27,30,0.7549947694078509
PpXenB,MeOH,27,30,0.748861169519534
PpXenB,MeOH,30,30,0.7523965142869774
PpXenB,MeOH,30,30,0.75031198467812
NCR,MeOH,0,35,0.7949908213052219
NCR,MeOH,0,35,0.7916173759995686
NCR,MeOH,3,35,0.7825603802285486
NCR,MeOH,3,35,0.7771588156700482
NCR,MeOH,6,35,0.7819692076296942
NCR,MeOH,6,35,0.7859043695025062
NCR,MeOH,9,35,0.7889725811588967
NCR,MeOH,9,35,0.7897619019890421
NCR,MeOH,12,35,0.7806737431239767
NCR,MeOH,12,35,0.7766209708557322
NCR,MeOH,15,35,0.7945637970501934
NCR,MeOH,15,35,0.8202759993488088
NCR,MeOH,18,35,0.7610099599818518
NCR,MeOH,18,35,0.7598391674549816
NCR,MeOH,21,35,0.7880400155057751
NCR,MeOH,21,35,0.7888162672456619
NCR,MeOH,24,35,0.7704124517542663
NCR,MeOH,24,35,0.7720865912885622
NCR,MeOH,27,35,0.7772044115966588
NCR,MeOH,27,35,0.7769453993086137
NCR,MeOH,30,35,0.7971890831941003
NCR,MeOH,30,35,0.7961739697465748
NCR,MeOH,33,35,0.8150158533419517
NCR,MeOH,33,35,0.8251312163137183
PpXenB,MeOH,0,35,0.693862989147626
PpXenB,MeOH,0,35,0.6954123044043726
PpXenB,MeOH,3,35,0.6900587436433093
PpXenB,MeOH,3,35,0.6887143156963107
PpXenB,MeOH,6,35,0.6980762516262948
PpXenB,MeOH,6,35,0.6960627199513092
PpXenB,MeOH,9,35,0.6929103414333531
PpXenB,MeOH,9,35,0.6958243427741394
PpXenB,MeOH,12,35,0.7049041351757368
PpXenB,MeOH,12,35,0.708531941500003
PpXenB,MeOH,15,35,0.6914596264293351
PpXenB,MeOH,15,35,0.6890625347456467
PpXenB,MeOH,18,35,0.7377734375158179
PpXenB,MeOH,18,35,0.7403035872613913
PpXenB,MeOH,21,35,0.7659864714957094
PpXenB,MeOH,21,35,0.7650190138712021
PpXenB,MeOH,24,35,0.7993940061192893
PpXenB,MeOH,24,35,0.7938089322062999
PpXenB,MeOH,27,35,0.838712112961425
PpXenB,MeOH,27,35,0.8342036971086914
PpXenB,MeOH,30,35,0.8355204253444278
PpXenB,MeOH,30,35,0.8347567736839476
NCR,MeOH,0,40,0.8023516955834573
NCR,MeOH,0,40,0.8000613150011752
NCR,MeOH,3,40,0.792894199298538
NCR,MeOH,3,40,0.7890881339252949
NCR,MeOH,6,40,0.7934277005663155
NCR,MeOH,6,40,0.7960887571614466
NCR,MeOH,9,40,0.7984220662150504
NCR,MeOH,9,40,0.7985463571827305
NCR,MeOH,12,40,0.7991066831827642
NCR,MeOH,12,40,0.7959365431066484
NCR,MeOH,15,40,0.8139008601890158
NCR,MeOH,15,40,0.8290406089975676
NCR,MeOH,18,40,0.7838006765967609
NCR,MeOH,18,40,0.7817024330829674
NCR,MeOH,21,40,0.8310548964502951
NCR,MeOH,21,40,0.8311785037253369
NCR,MeOH,24,40,0.8309014132979822
NCR,MeOH,24,40,0.8322613702526036
NCR,MeOH,27,40,0.8477418349523742
NCR,MeOH,27,40,0.8440237757715432
NCR,MeOH,30,40,0.8674149481487541
NCR,MeOH,30,40,0.8644787882762424
NCR,MeOH,33,40,0.8795843963312685
NCR,MeOH,33,40,0.8870161789528377
PpXenB,MeOH,0,40,0.7076177885016248
PpXenB,MeOH,0,40,0.708505516483384
PpXenB,MeOH,3,40,0.717584465319613
PpXenB,MeOH,3,40,0.7168366427204723
PpXenB,MeOH,6,40,0.7486833537171117
PpXenB,MeOH,6,40,0.7483402113181321
PpXenB,MeOH,9,40,0.7802320046374331
PpXenB,MeOH,9,40,0.781232403367816
PpXenB,MeOH,12,40,0.8128998128700748
PpXenB,MeOH,12,40,0.8149726696529509
PpXenB,MeOH,15,40,0.8265896342783412
PpXenB,MeOH,15,40,0.8245415466210962
PpXenB,MeOH,18,40,0.8512690086322154
PpXenB,MeOH,18,40,0.8523548794064848
PpXenB,MeOH,21,40,
PpXenB,MeOH,21,40,
PpXenB,MeOH,24,40,0.876728156525455
PpXenB,MeOH,24,40,0.8743474055226826
PpXenB,MeOH,27,40,0.8884914733708935
PpXenB,MeOH,27,40,0.8859385082393985
PpXenB,MeOH,30,40,0.8869396687642773
PpXenB,MeOH,30,40,0.886805426631431
NCR,MeOH,0,45,0.8162530037993354
NCR,MeOH,0,45,0.815023858803908
NCR,MeOH,3,45,0.8162828806608611
NCR,MeOH,3,45,0.8147782695024501
NCR,MeOH,6,45,0.8239930857600573
NCR,MeOH,6,45,0.8250262424702794
NCR,MeOH,9,45,0.83068527869164
NCR,MeOH,9,45,0.8312390724661789
NCR,MeOH,12,45,0.8486015162530611
NCR,MeOH,12,45,0.847034170725055
NCR,MeOH,15,45,0.8650968568368269
NCR,MeOH,15,45,0.8700683099612616
NCR,MeOH,18,45,0.8372353281621401
NCR,MeOH,18,45,0.8324628657928301
NCR,MeOH,21,45,0.88408126202664
NCR,MeOH,21,45,0.8837970538633877
NCR,MeOH,24,45,
NCR,MeOH,24,45,
NCR,MeOH,27,45,
NCR,MeOH,27,45,
NCR,MeOH,30,45,
NCR,MeOH,30,45,
NCR,MeOH,33,45,
NCR,MeOH,33,45,
PpXenB,MeOH,0,45,0.804961468007711
PpXenB,MeOH,0,45,0.8028596983403273
PpXenB,MeOH,3,45,0.8399140036513524
PpXenB,MeOH,3,45,0.8405262140844207
PpXenB,MeOH,6,45,0.8562646132607469
PpXenB,MeOH,6,45,0.8558222354763114
PpXenB,MeOH,9,45,0.8636605002626914
PpXenB,MeOH,9,45,0.8642468333441429
PpXenB,MeOH,12,45,0.8720748490970343
PpXenB,MeOH,12,45,0.873455892856105
PpXenB,MeOH,15,45,
PpXenB,MeOH,15,45,
PpXenB,MeOH,18,45,
PpXenB,MeOH,18,45,
PpXenB,MeOH,21,45,
PpXenB,MeOH,21,45,
PpXenB,MeOH,24,45,0.8949563264767167
PpXenB,MeOH,24,45,0.892627903778795
PpXenB,MeOH,27,45,0.9026006161197053
PpXenB,MeOH,27,45,0.8988585411463104
PpXenB,MeOH,30,45,0.8999999308550171
PpXenB,MeOH,30,45,0.9004831059327085
NCR,MeOH,0,50,0.8498211784884017
NCR,MeOH,0,50,0.8486535760032214
NCR,MeOH,3,50,0.8602526847874387
NCR,MeOH,3,50,0.8600728196595021
NCR,MeOH,6,50,0.869535242730988
NCR,MeOH,6,50,0.8691387976818195
NCR,MeOH,9,50,0.8754534487389243
NCR,MeOH,9,50,0.8755876420112118
NCR,MeOH,12,50,0.8872670205609071
NCR,MeOH,12,50,0.8860575777469474
NCR,MeOH,15,50,0.8947309641997049
NCR,MeOH,15,50,0.8973040851446303
NCR,MeOH,18,50,
NCR,MeOH,18,50,
NCR,MeOH,21,50,0.9027984149416259
NCR,MeOH,21,50,0.9022566916939294
NCR,MeOH,24,50,
NCR,MeOH,24,50,
NCR,MeOH,27,50,
NCR,MeOH,27,50,
NCR,MeOH,30,50,
NCR,MeOH,30,50,
NCR,MeOH,33,50,0.9179130915023831
NCR,MeOH,33,50,0.9226378911462615
PpXenB,MeOH,0,50,0.8610793873073462
PpXenB,MeOH,0,50,0.8606085273664047
PpXenB,MeOH,3,50,0.8673563510320683
PpXenB,MeOH,3,50,0.8671625596691922
PpXenB,MeOH,6,50,0.8737314858677692
PpXenB,MeOH,6,50,0.8734821320024644
PpXenB,MeOH,9,50,0.8767622107223653
PpXenB,MeOH,9,50,0.8777471265827046
PpXenB,MeOH,12,50,0.8837577612183319
PpXenB,MeOH,12,50,0.8845454582973203
PpXenB,MeOH,15,50,
PpXenB,MeOH,15,50,
PpXenB,MeOH,18,50,0.8910752594559873
PpXenB,MeOH,18,50,0.891841860623568
PpXenB,MeOH,21,50,
PpXenB,MeOH,21,50,
PpXenB,MeOH,24,50,0.9057014738095625
PpXenB,MeOH,24,50,0.9035361002396575
PpXenB,MeOH,27,50,0.9134545893099968
PpXenB,MeOH,27,50,0.9103161371480634
PpXenB,MeOH,30,50,0.9105909255657063
PpXenB,MeOH,30,50,0.9108215373231435
NCR,MeOH,0,60,0.8921174615407248
NCR,MeOH,0,60,0.8909999246455422
NCR,MeOH,3,60,0.8974095483610022
NCR,MeOH,3,60,0.8965213603220971
NCR,MeOH,6,60,0.9023909130674854
NCR,MeOH,6,60,0.9020701882462341
NCR,MeOH,9,60,0.9064652126842709
NCR,MeOH,9,60,0.9051838753566537
NCR,MeOH,12,60,0.9159206068909616
NCR,MeOH,12,60,0.9148901262737992
NCR,MeOH,15,60,0.9249668430845945
NCR,MeOH,15,60,0.9270264429984076
NCR,MeOH,18,60,0.9103829624819078
NCR,MeOH,18,60,0.9075831518245652
NCR,MeOH,21,60,0.9376500345181759
NCR,MeOH,21,60,0.9369493447376633
NCR,MeOH,24,60,0.9395777177641932
NCR,MeOH,24,60,0.9401476673342897
NCR,MeOH,27,60,0.9467772724399378
NCR,MeOH,27,60,0.94471834709041
NCR,MeOH,30,60,0.9621275623066603
NCR,MeOH,30,60,0.956003421790041
NCR,MeOH,33,60,0.9604646269895692
NCR,MeOH,33,60,0.9667901290294807
PpXenB,MeOH,0,60,0.8757637540358203
PpXenB,MeOH,0,60,0.87483201022262
PpXenB,MeOH,3,60,0.883289444673327
PpXenB,MeOH,3,60,0.8826254466772891
PpXenB,MeOH,6,60,0.8902328828813693
PpXenB,MeOH,6,60,0.8901718126780546
PpXenB,MeOH,9,60,0.8937452571540894
PpXenB,MeOH,9,60,0.8942038668885038
PpXenB,MeOH,12,60,0.9003258610110414
PpXenB,MeOH,12,60,0.9018724445278636
PpXenB,MeOH,15,60,0.8996243319206167
PpXenB,MeOH,15,60,0.898148335605567
PpXenB,MeOH,18,60,0.9082275060666749
PpXenB,MeOH,18,60,0.9088982244180063
PpXenB,MeOH,21,60,0.9099628713593255
PpXenB,MeOH,21,60,0.9082349975566265
PpXenB,MeOH,24,60,0.9233455020564267
PpXenB,MeOH,24,60,0.9210835538388729
PpXenB,MeOH,27,60,0.930292809002242
PpXenB,MeOH,27,60,0.9265538439725644
PpXenB,MeOH,30,60,0.9270632099848912
PpXenB,MeOH,30,60,0.9268972830657422
NCR,MeOH,0,70,0.9246229799113367
NCR,MeOH,0,70,0.9222997043788388
NCR,MeOH,3,70,0.9320647820638367
NCR,MeOH,3,70,0.9306246596738067
NCR,MeOH,6,70,0.9377285652950954
NCR,MeOH,6,70,0.937589624106592
NCR,MeOH,9,70,0.9453111947551035
NCR,MeOH,9,70,0.9429390842889752
NCR,MeOH,12,70,0.9558800388594181
NCR,MeOH,12,70,0.9552604852933181
NCR,MeOH,15,70,0.9696400070043346
NCR,MeOH,15,70,0.9713754946866503
NCR,MeOH,18,70,0.9487362251439058
NCR,MeOH,18,70,0.9448172968162478
NCR,MeOH,21,70,0.9879140392579199
NCR,MeOH,21,70,0.9872518003343126
NCR,MeOH,24,70,0.9906994082854716
NCR,MeOH,24,70,0.9906099969877673
NCR,MeOH,27,70,1.0003275945777548
NCR,MeOH,27,70,0.9978518547794483
NCR,MeOH,30,70,0.9795852476300654
NCR,MeOH,30,70,1.008711490756471
NCR,MeOH,33,70,1.0107683239386172
NCR,MeOH,33,70,1.0191810984846612
PpXenB,MeOH,0,70,0.889875536075067
PpXenB,MeOH,0,70,0.8890786252894237
PpXenB,MeOH,3,70,0.8977200152296826
PpXenB,MeOH,3,70,0.8966055785011982
PpXenB,MeOH,6,70,0.9049964166930371
PpXenB,MeOH,6,70,0.9049018688294158
PpXenB,MeOH,9,70,0.907583455725202
PpXenB,MeOH,9,70,0.9080321023776424
PpXenB,MeOH,12,70,0.9149300788470202
PpXenB,MeOH,12,70,0.9159782228235107
PpXenB,MeOH,15,70,0.9110735090564563
PpXenB,MeOH,15,70,0.9098141745909647
PpXenB,MeOH,18,70,0.9202094094182961
PpXenB,MeOH,18,70,0.9212195982793047
PpXenB,MeOH,21,70,0.92104689091795
PpXenB,MeOH,21,70,0.9184166829644879
PpXenB,MeOH,24,70,0.9360535658634394
PpXenB,MeOH,24,70,0.9343997456969235
PpXenB,MeOH,27,70,0.941361405496467
PpXenB,MeOH,27,70,0.9373470701482726
PpXenB,MeOH,30,70,0.9372457650908059
PpXenB,MeOH,30,70,0.9374130418703969
NCR,MeOH,0,80,0.952348242759559
NCR,MeOH,0,80,0.9476218061455548
NCR,MeOH,3,80,0.9594675092141454
NCR,MeOH,3,80,0.9569502815402594
NCR,MeOH,6,80,0.9173132877830343
NCR,MeOH,6,80,0.9650681510210521
NCR,MeOH,9,80,0.9752818483641257
NCR,MeOH,9,80,0.9725528294489898
NCR,MeOH,12,80,0.9946442052666454
NCR,MeOH,12,80,0.9932361719395637
NCR,MeOH,15,80,1.0262254901655499
NCR,MeOH,15,80,1.0236159202501083
NCR,MeOH,18,80,0.9827554320035368
NCR,MeOH,18,80,0.9786651723418097
NCR,MeOH,21,80,1.0495679520766066
NCR,MeOH,21,80,1.046992987654397
NCR,MeOH,24,80,1.0471166812958321
NCR,MeOH,24,80,1.044331110918551
NCR,MeOH,27,80,1.072497862010929
NCR,MeOH,27,80,1.0503096108849945
NCR,MeOH,30,80,1.065905438404558
NCR,MeOH,30,80,1.0533347761074061
NCR,MeOH,33,80,1.0444844892712146
NCR,MeOH,33,80,1.0569660918582409
PpXenB,MeOH,0,80,0.9029251819287917
PpXenB,MeOH,0,80,0.9001560790337827
PpXenB,MeOH,3,80,0.9095802331559679
PpXenB,MeOH,3,80,0.9098774351593538
PpXenB,MeOH,6,80,0.9186233298707396
PpXenB,MeOH,6,80,0.9172777399334339
PpXenB,MeOH,9,80,0.9199594877138684
PpXenB,MeOH,9,80,0.9193162351213587
PpXenB,MeOH,12,80,0.9289212355137277
PpXenB,MeOH,12,80,0.9301928357210788
PpXenB,MeOH,15,80,0.9198015984429033
PpXenB,MeOH,15,80,0.9186114315730959
PpXenB,MeOH,18,80,0.9320122171218206
PpXenB,MeOH,18,80,0.93250324519745
PpXenB,MeOH,21,80,0.9296066069010714
PpXenB,MeOH,21,80,0.9274689856643971
PpXenB,MeOH,24,80,0.9499502430465955
PpXenB,MeOH,24,80,0.9477093793883877
PpXenB,MeOH,27,80,0.9560376424997862
PpXenB,MeOH,27,80,0.9664533962022598
PpXenB,MeOH,30,80,0.9496907668972011
PpXenB,MeOH,30,80,0.948371762482341
DrER,MeOH,36,25,0.9149812656109152
DrER,MeOH,39,25,0.9267361026438292
DrER,MeOH,42,25,0.8986124754884435
DrER,MeOH,45,25,0.9457866259265325
YqjM,MeOH,36,25,0.9234766185568959
YqjM,MeOH,39,25,0.9395595087057155
YqjM,MeOH,42,25,0.9383742258346486
YqjM,MeOH,45,25,0.9347051140701724
DrER,MeOH,36,30,0.9309842441804633
DrER,MeOH,39,30,0.9422242343210845
DrER,MeOH,42,30,0.9163919118812511
DrER,MeOH,45,30,0.958262706494898
YqjM,MeOH,36,30,0.9349275250515733
YqjM,MeOH,39,30,0.9539349893021907
YqjM,MeOH,42,30,0.9493422477061049
YqjM,MeOH,45,30,0.9458203518668853
DrER,MeOH,36,35,0.9487756319384628
DrER,MeOH,39,35,0.9548043707904526
DrER,MeOH,42,35,0.9317043010884865
DrER,MeOH,45,35,0.9756924741654112
YqjM,MeOH,36,35,0.9469447830268732
YqjM,MeOH,39,35,0.9652166585547306
YqjM,MeOH,42,35,0.9605530595037534
YqjM,MeOH,45,35,0.9552760497029886
DrER,MeOH,36,40,0.9659034565953764
DrER,MeOH,39,40,0.9680505231218778
DrER,MeOH,42,40,0.9456492496924296
DrER,MeOH,45,40,0.9897563341695118
YqjM,MeOH,36,40,0.9565431347289619
YqjM,MeOH,39,40,0.9759375746647535
YqjM,MeOH,42,40,0.9713581122253316
YqjM,MeOH,45,40,0.9654655001715824
DrER,MeOH,36,45,0.980680288291539
DrER,MeOH,39,45,0.9803550659155537
DrER,MeOH,42,45,0.9601113639894678
DrER,MeOH,45,45,1.0056402272056009
YqjM,MeOH,36,45,0.9660582093874107
YqjM,MeOH,39,45,0.9844261540377123
YqjM,MeOH,42,45,0.9824729368076823
YqjM,MeOH,45,45,0.9756326336152521
DrER,MeOH,36,50,0.9950886127730667
DrER,MeOH,39,50,0.9934089932646044
DrER,MeOH,42,50,0.9725756917636664
DrER,MeOH,45,50,1.018459666080608
YqjM,MeOH,36,50,0.9755138009849951
YqjM,MeOH,39,50,0.9933794351447839
YqjM,MeOH,42,50,0.9928491342567725
YqjM,MeOH,45,50,0.984780920300753
DrER,MeOH,36,60,1.020777097451551
DrER,MeOH,39,60,1.0167454466675219
DrER,MeOH,42,60,0.996760355798763
DrER,MeOH,45,60,1.0453674957566446
YqjM,MeOH,36,60,0.9927480290212024
YqjM,MeOH,39,60,1.0129482642484609
YqjM,MeOH,42,60,1.0116288911404856
YqjM,MeOH,45,60,1.0021932078770415
DrER,MeOH,36,70,1.0411792644787388
DrER,MeOH,39,70,1.0359615007900171
DrER,MeOH,42,70,1.0188458923076702
DrER,MeOH,45,70,1.0648097638882044
YqjM,MeOH,36,70,1.032085049493319
YqjM,MeOH,39,70,1.0474875977150933
YqjM,MeOH,42,70,1.049987878370347
YqjM,MeOH,45,70,1.0346305038327206
DrER,MeOH,36,80,1.056760271353817
DrER,MeOH,39,80,1.055817819586898
DrER,MeOH,42,80,1.0391621358388812
DrER,MeOH,45,80,1.07640036855394
YqjM,MeOH,36,80,1.0915529620925564
YqjM,MeOH,39,80,1.090936164408873
YqjM,MeOH,42,80,1.0932971355805945
YqjM,MeOH,45,80,1.0729821141718445
RmER,MeOH,0,25,0.787868770579033
RmER,MeOH,3,25,0.7837338474345392
RmER,MeOH,6,25,0.7801681127211535
RmER,MeOH,9,25,0.7804488065848195
RmER,MeOH,12,25,0.7786162582413788
RmER,MeOH,15,25,0.7790286159237468
RmER,MeOH,18,25,0.7821987026032177
RmER,MeOH,21,25,0.7862831976648875
RmER,MeOH,24,25,0.7986007750066326
RmER,MeOH,27,25,0.8272364642514759
RmER,MeOH,30,25,0.8492613088676514
RmER,MeOH,33,25,1.1181372911470968
XenA,MeOH,0,25,0.9135645605351402
XenA,MeOH,3,25,0.9234932164239987
XenA,MeOH,6,25,0.9197776141553402
XenA,MeOH,9,25,0.9189596729180068
XenA,MeOH,12,25,0.9129531676870246
XenA,MeOH,15,25,0.903366096833468
XenA,MeOH,18,25,0.8818328580589271
XenA,MeOH,21,25,0.9216135305231145
XenA,MeOH,24,25,0.9385393324888939
XenA,MeOH,27,25,0.9601812062486982
XenA,MeOH,30,25,1.0248825532545676
XenA,MeOH,33,25,1.1009563075986775
YqiG,MeOH,0,25,0.6857700070933017
YqiG,MeOH,3,25,0.6860415114997607
YqiG,MeOH,6,25,0.6867798899005987
YqiG,MeOH,9,25,0.6826132939562171
YqiG,MeOH,12,25,0.6815632615419663
YqiG,MeOH,15,25,0.6816980030612942
YqiG,MeOH,18,25,0.6804639992882898
YqiG,MeOH,21,25,0.6830114631348594
YqiG,MeOH,24,25,0.6831887290939886
YqiG,MeOH,27,25,0.6901402065507142
YqiG,MeOH,30,25,0.6971555444393746
YqiG,MeOH,33,25,0.7088340665701148
RmER,MeOH,0,30,0.7930153037017734
RmER,MeOH,3,30,0.7900319761801952
RmER,MeOH,6,30,0.7879815426165028
RmER,MeOH,9,30,0.7893012311448828
RmER,MeOH,12,30,0.7911282104093508
RmER,MeOH,15,30,0.7954799864942289
RmER,MeOH,18,30,0.8017586408215115
RmER,MeOH,21,30,0.8139825755345451
RmER,MeOH,24,30,0.8299693019111175
RmER,MeOH,27,30,0.862954051919746
RmER,MeOH,30,30,0.878064194806195
RmER,MeOH,33,30,1.1240038637165741
XenA,MeOH,0,30,0.9203023615140983
XenA,MeOH,3,30,0.9274144450172942
XenA,MeOH,6,30,0.9261271057721686
XenA,MeOH,9,30,0.9243077704352167
XenA,MeOH,12,30,0.9200985329191423
XenA,MeOH,15,30,0.9125028462897279
XenA,MeOH,18,30,0.893582857015535
XenA,MeOH,21,30,0.9358674544320199
XenA,MeOH,24,30,0.9492947758324264
XenA,MeOH,27,30,0.9830732915070968
XenA,MeOH,30,30,1.0447106069834418
XenA,MeOH,33,30,1.1350844148873749
YqiG,MeOH,0,30,0.688623671332556
YqiG,MeOH,3,30,0.6884166407293691
YqiG,MeOH,6,30,0.6903533612530368
YqiG,MeOH,9,30,0.687185728388419
YqiG,MeOH,12,30,0.6863609444187048
YqiG,MeOH,15,30,0.687930165044725
YqiG,MeOH,18,30,0.6877725030638729
YqiG,MeOH,21,30,0.6901435544266171
YqiG,MeOH,24,30,0.6948976638543619
YqiG,MeOH,27,30,0.7054085919286974
YqiG,MeOH,30,30,0.7191446104588288
YqiG,MeOH,33,30,0.7430425950096772
RmER,MeOH,0,35,0.8021808524161198
RmER,MeOH,3,35,0.8017619351895319
RmER,MeOH,6,35,0.8019525727848965
RmER,MeOH,9,35,0.8097325804145737
RmER,MeOH,12,35,0.8164113019420597
RmER,MeOH,15,35,0.8287213436450059
RmER,MeOH,18,35,0.8523393852060065
RmER,MeOH,21,35,0.8757289679950152
RmER,MeOH,24,35,0.8931592500473432
RmER,MeOH,27,35,0.9052611548732065
RmER,MeOH,30,35,0.9053075314342961
RmER,MeOH,33,35,1.1312931290651058
XenA,MeOH,0,35,0.9281481392948848
XenA,MeOH,3,35,0.9360839443904219
XenA,MeOH,6,35,0.9328394787119176
XenA,MeOH,9,35,0.9333956956472078
XenA,MeOH,12,35,0.9309022001998879
XenA,MeOH,15,35,0.9270638822414581
XenA,MeOH,18,35,0.9123468447263553
XenA,MeOH,21,35,0.9399372351512346
XenA,MeOH,24,35,0.9486252211552914
XenA,MeOH,27,35,0.9788249927184659
XenA,MeOH,30,35,1.0523591252927693
XenA,MeOH,33,35,1.104386077657236
YqiG,MeOH,0,35,0.692305273086656
YqiG,MeOH,3,35,0.692726756242446
YqiG,MeOH,6,35,0.6965091201063212
YqiG,MeOH,9,35,0.6944953987506458
YqiG,MeOH,12,35,0.6957838841379654
YqiG,MeOH,15,35,0.6992117518975935
YqiG,MeOH,18,35,0.7024192877015212
YqiG,MeOH,21,35,0.712798649180268
YqiG,MeOH,24,35,0.7304661980706312
